index,Year,Location (State),CHEMICAL,COMMERCIAL FACILITIES,COMMUNICATIONS,CRITICAL MANUFACTURING,DEFENSE INDUSTRIAL BASE,EDUCATION FACILITIES SUBSECTOR,EMERGENCY SERVICES,ENERGY,FINANCIAL SERVICES,FOOD AND AGRICULTURE,GOVERNMENT FACILITIES,HEALTHCARE AND PUBLIC HEALTH,INFORMATION TECHNOLOGY,"NUCLEAR REACTORS, MATERIALS, AND WASTE",TRANSPORTATION SYSTEMS,WATER AND WASTEWATER SYSTEMS,1 day or less,1 month or less,1 week or less,More than 1 month,Never Recovered,$1000 or less,$100000 or less,$1000000 or less,$50000 or less,$5000000 or less,More than $5000000,NO,YES,Active Sanctions,Iran Sanctions,China Sanctions,Russia Sanctions,North Korea Sanctions,Trade Sanctions,Financial Sanctions,Travel Sanctions,Score,Legal Measures,Technical Measures,Organizational Measures,Capacity Development,Cooperative Measures,Breach Incidents,Internet Users
671,2020,Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75.07,17.74,14.25,11.13,16.05,15.9,24599.0,99.10587017
672,2020,Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,49.64,13.43,7.85,14.37,1.87,12.11,15952.0,72.0
673,2020,Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.34,11.77,3.27,0.0,1.23,4.07,5090.0,54.0
674,2020,Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,1,2,1,11,31,28,97.28,20.0,19.21,18.98,19.09,20.0,11760.5,88.89796078
675,2020,Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30.44,10.24,3.27,5.69,8.26,2.99,17854.5,83.1038168
676,2020,Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08,7.82,0.0,0.0,1.26,0.0,634.0,42.85616632
677,2020,Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,9.72,2.31,4.11,0.0,1.26,2.04,2041.0,27.95308059
678,2020,Libya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,28.78,3.73,8.54,3.13,5.34,8.04,4264.5,17.76
679,2020,Liechtenstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0,9,15,13,35.15,9.04,4.93,0.0,9.34,11.85,2275.5,94.34995199
680,2020,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,2,1,11,31,29,97.93,20.0,19.54,18.98,20.0,19.41,12403.5,83.05554241
681,2020,Luxembourg,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1,2,1,11,30,26,97.41,20.0,19.54,18.98,19.48,19.41,4855.0,98.82242384
682,2020,Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.33,8.96,4.11,3.0,3.47,3.78,887.5,13.71677775
683,2020,Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.83,10.98,5.92,8.4,6.0,5.54,680.5,18.92676996
684,2020,Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,98.06,20.0,19.08,18.98,20.0,20.0,115782.5,89.55501192
685,2020,Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.95,0.0,0.0,2.95,0.0,0.0,12475.5,77.58622488
686,2020,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,10.14,5.89,0.0,0.0,0.0,4.26,1244.0,27.85653831
687,2020,Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,2,1,11,31,27,83.65,20.0,15.59,13.41,18.76,15.89,2210.5,86.85876183
688,2020,Marshall Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0.83,0.0,0.0,0.0,4.07,1767.5,38.70116262
689,2020,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,18.94,12.55,0.0,6.39,0.0,0.0,843.0,53.51699827
690,2020,Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.89,19.27,20.0,18.38,19.54,19.7,2207.5,64.88490358
691,2020,Mexico,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81.68,15.61,17.9,14.7,16.13,17.34,54327.0,71.49017499
692,2020,"Micronesia, Federated States of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,75924.0,40.12946709
693,2020,"Moldova, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,8,10,7,75.78,16.73,16.86,13.21,13.09,15.89,9484.5,59.15294877
694,2020,Monaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,72.57,16.0,12.77,12.7,13.75,17.34,571.0,84.70640914
695,2020,Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,26.2,9.0,6.02,3.13,1.23,6.82,13539.0,65.63058022
696,2020,Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,8,14,12,53.23,14.61,7.48,12.0,3.18,15.97,54227.5,77.60879306
697,2020,Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,82.41,18.4,17.94,12.37,15.24,18.46,19932.0,84.12036305
698,2020,Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24.18,7.46,8.19,4.62,3.92,0.0,1221.0,16.31226657
699,2020,Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.41,9.39,3.64,4.71,8.92,9.75,114219.5,41.95429049
700,2020,Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.47,2.84,0.0,0.0,2.34,0.0,1530.0,48.76420428
701,2020,Nauru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42,9.91,0.0,0.0,3.18,8.33,470.0,76.6826512
702,2020,Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.99,15.61,5.94,9.58,9.6,4.26,11573.0,45.84615896
703,2020,Netherlands,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1,2,1,11,30,26,97.05,20.0,19.84,18.98,18.82,19.41,130227.5,91.33333333
704,2020,New Zealand,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,84.04,19.24,14.19,17.27,17.71,15.63,52441.0,92.8650738
705,2020,Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,4.74,0.0,0.0,0.0,4.26,5619.0,53.4046527
706,2020,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,2,11.38,5.87,0.0,0.0,1.23,4.26,1078.5,21.46379477
707,2020,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,84.76,20.0,17.09,18.98,12.21,16.48,35510.0,51.45837417
708,2020,North Macedonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,7,11,9,89.92,20.0,1237.0,18.98,18.57,20.0,3990.5,81.40553811
709,2020,Norway,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0,9,15,13,96.89,20.0,18.86,18.98,19.04,20.0,18013.5,97.00000121
710,2020,Oman,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96.04,20.0,16.64,20.0,20.0,19.41,13623.0,95.23229321
711,2020,Pakistan,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,64.88,15.97,12.26,11.01,17.25,8.38,138109.5,18.93481469
712,2020,"Palestine, State of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.18,9.02,11.36,2.34,2.46,0.0,17918.0,74.6
713,2020,Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.11,10.41,10.94,2.37,6.12,4.26,6312.0,65.54188027
714,2020,Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.33,9.26,2.18,0.0,7.3,7.59,1280.0,27.73001017
715,2020,Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.09,14.15,10.94,13.06,6.79,12.14,4674.5,73.95751114
716,2020,Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55.67,20.0,11.58,5.63,5.32,13.15,52130.5,65.25179796
717,2020,Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,20.0,13.0,11.85,12.74,19.41,315558.0,47.11190815
718,2020,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,2,1,11,31,27,93.86,19.35,20.0,14.74,19.77,20.0,558788.0,83.18488715
719,2020,Portugal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,0,1,2,1,11,30,26,97.32,20.0,20.0,18.98,18.34,20.0,47282.0,78.26166044
720,2020,Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,94.5,20.0,16.64,18.46,20.0,19.41,24744.5,99.65284913
721,2020,Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,2,1,11,31,27,76.29,18.6,18.4,6.42,12.88,20.0,77759.0,78.45526895
722,2020,Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,1,98.06,20.0,19.08,18.98,20.0,20.0,3370939.5,84.99466978
723,2020,Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.95,20.0,13.0,16.83,16.3,13.82,5477.5,23.8
724,2020,Saint Kitts and Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.44,5.0,0.0,0.0,3.18,4.26,509.5,80.35854111
725,2020,Saint Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.96,6.7,0.0,0.0,0.0,4.26,492.0,77.53773417
726,2020,Saint Vincent and the Grenadines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.18,10.95,0.0,0.0,1.23,0.0,1220.0,80.429529
727,2020,Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.33,11.15,0.73,13.37,0.0,4.07,2459.5,69.20598813
728,2020,San Marino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13.83,3.77,0.0,1.69,0.0,8.37,304.5,70.48342785
729,2020,Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.64,9.94,0.0,1.44,0.0,4.26,1557.5,40.31067242
730,2020,Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,99.54,20.0,19.54,20.0,20.0,20.0,79037.0,97.8623325
731,2020,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,35.85,7.82,10.5,6.66,4.58,6.3,1618.0,47.17942509
732,2020,Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,6,10,8,89.8,19.1,18.99,18.67,14.66,18.38,8773.5,78.36804864
733,2020,Seychelles,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.23,7.73,0.0,1.44,1.23,2.83,5280.5,75.46919577
734,2020,Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,25.31,6.54,4.11,8.16,2.24,4.26,716.0,18.0
735,2020,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.52,20.0,19.54,18.98,20.0,20.0,49177.0,92.00434653
736,2020,Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,2,1,11,31,27,92.36,20.0,20.0,18.64,17.5,16.22,52767.5,89.92090413
737,2020,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,2,1,11,31,27,74.93,20.0,11.38,13.71,17.72,12.11,5325.0,86.60130109
738,2020,Solomon Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08,3.0,0.0,0.0,0.0,4.07,619.0,35.88145793
739,2020,Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.25,0.0,3.25,6.17,1.52,6.31,4022.5,2.004048698
740,2020,South Africa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.46,16.82,15.85,12.5,15.37,17.93,78372.0,70.32030996
741,2020,South Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,2.63,0.0,0.0,0.0,3.12,64875.0,6.5
742,2020,Spain,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,2,1,12,30,26,98.52,20.0,19.54,18.98,20.0,20.0,404708.5,93.20564892
743,2020,Sri Lanka,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.65,13.05,14.15,15.82,6.58,10.04,106617.5,59.20997531
744,2020,Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35.03,12.43,13.81,5.41,3.38,0.0,3363.5,28.4
745,2020,Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.2,11.13,7.04,1.69,7.08,4.26,1506.5,62.08563779
746,2020,Sweden,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1,2,1,11,30,26,94.55,20.0,18.86,18.46,19.57,17.7,39023.5,94.53943122
747,2020,Switzerland,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,1,0,8,11,8,86.97,13.62,18.85,17.4,17.69,19.41,54699.0,94.34995199
748,2020,Syrian Arab Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.14,9.8,7.85,4.49,0.0,0.0,17153.5,35.78
749,2020,Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,17.1,10.22,0.0,5.63,1.25,0.0,14305.0,21.96
750,2020,"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.58,18.54,18.31,16.6,17.72,19.41,2245.5,23.44750876
751,2020,Thailand,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86.5,19.11,15.57,17.64,16.84,17.34,103402.5,77.84374066
752,2020,Timor-Leste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,0.0,0.0,0.0,0.0,4.26,563.5,34.12927356
753,2020,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,33.19,19.18,4.9,3.61,0.0,5.49,1398.0,29.07583302
754,2020,Tonga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.95,2.63,3.27,1.69,1.52,11.85,610.5,66.64843101
755,2020,Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.18,7.94,7.38,3.18,3.69,0.0,6354.5,78.67115844
756,2020,Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86.23,20.0,19.54,12.21,16.96,17.52,9063.0,72.80748713
757,2020,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,8,10,97.49,20.0,19.54,17.96,20.0,20.0,426363.5,77.6695605
758,2020,Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14.48,10.22,0.0,0.0,0.0,4.26,11630.5,21.25099741
759,2020,Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78,0.0,0.0,0.0,1.71,4.07,18755.0,35.2
760,2020,Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69.98,15.64,14.19,13.65,10.87,15.63,3682.0,6.1
761,2020,Ukraine,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,3,5,5,65.93,17.46,11.6,13.06,10.94,12.87,420613.5,75.03790912
762,2020,United Arab Emirates,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,98.06,20.0,19.08,18.98,20.0,20.0,61691.0,100.0
763,2020,United Kingdom,1,1,1,0,0,4,0,1,0,0,3,1,0,0,0,0,2,1,0,3,0,0,0,1,0,1,0,7,1,10,0,0,0,0,4,4,3,99.54,20.0,19.54,20.0,20.0,20.0,357846.0,94.81820132
764,2020,United States,4,10,4,23,3,48,9,6,10,5,49,57,19,0,16,3,4,19,12,7,0,0,0,12,5,5,5,43,22,139,5,5,3,6,64,99,52,100.0,20.0,20.0,20.0,20.0,20.0,3587350.0,90.62047017
765,2020,Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.15,13.9,18.27,12.13,19.04,11.81,8910.0,86.31019103
766,2020,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,71.11,19.27,12.56,10.05,15.68,13.56,21088.0,71.09999824
767,2020,Vanuatu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.88,3.69,2.18,2.95,0.0,4.07,4741.5,53.27502287
768,2020,Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.59,20.0,16.31,18.98,19.26,20.0,211060.0,70.30000012
769,2020,Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12507.5,26.71835477
770,2020,Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.88,20.0,13.82,15.86,8.07,11.12,2126.5,18.05191463
771,2020,Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.49,16.73,0.0,3.84,5.52,10.4,3819.5,29.29856532
772,2021,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.2,0.4,1.46,3.35,0.0,0.0,69564.5,18.4
773,2021,Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,9,14,13,64.32,18.13,13.12,13.18,12.12,7.78,11089.0,79.32
774,2021,Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,1,33.95,12.46,2.73,1.44,10.07,7.25,18522.0,70.77
775,2021,Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,26.38,8.37,4.11,0.0,4.41,9.49,1305.0,93.89752157
776,2021,Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.99,6.7,0.0,0.0,0.0,6.3,1634.5,32.60230173
777,2021,Antigua and Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.62,11.36,0.0,0.0,0.0,4.26,866.5,95.66338947
778,2021,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,50.12,12.15,13.75,8.29,4.38,11.35,51721.0,87.15070683
779,2021,Armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4,9,9,50.47,12.87,13.86,4.87,7.85,11.01,3337.5,78.61225758
780,2021,Australia,0,1,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10,0,0,1,1,3,10,6,97.47,20.0,19.08,18.98,20.0,19.41,330289.5,96.24
781,2021,Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,2,2,1,11,33,30,93.89,19.43,20.0,17.64,19.13,17.7,27188.5,92.52915104
782,2021,Azerbaijan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,2,89.31,20.0,19.19,13.14,16.99,20.0,22376.0,86.0
