index,Year,Location (State),CHEMICAL,COMMERCIAL FACILITIES,COMMUNICATIONS,CRITICAL MANUFACTURING,DEFENSE INDUSTRIAL BASE,EDUCATION FACILITIES SUBSECTOR,EMERGENCY SERVICES,ENERGY,FINANCIAL SERVICES,FOOD AND AGRICULTURE,GOVERNMENT FACILITIES,HEALTHCARE AND PUBLIC HEALTH,INFORMATION TECHNOLOGY,"NUCLEAR REACTORS, MATERIALS, AND WASTE",TRANSPORTATION SYSTEMS,WATER AND WASTEWATER SYSTEMS,1 day or less,1 month or less,1 week or less,More than 1 month,Never Recovered,$1000 or less,$100000 or less,$1000000 or less,$50000 or less,$5000000 or less,More than $5000000,NO,YES,Active Sanctions,Iran Sanctions,China Sanctions,Russia Sanctions,North Korea Sanctions,Trade Sanctions,Financial Sanctions,Travel Sanctions,Score,Legal Measures,Technical Measures,Organizational Measures,Capacity Development,Cooperative Measures,Breach Incidents
704,2020,New Zealand,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,84.04,19.24,14.19,17.27,17.71,15.63,52441.0
705,2020,Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,4.74,0.0,0.0,0.0,4.26,5619.0
706,2020,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,2,11.38,5.87,0.0,0.0,1.23,4.26,1078.5
707,2020,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,84.76,20.0,17.09,18.98,12.21,16.48,35510.0
708,2020,North Macedonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,7,11,9,89.92,20.0,1237.0,18.98,18.57,20.0,3990.5
709,2020,Norway,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0,9,15,13,96.89,20.0,18.86,18.98,19.04,20.0,18013.5
710,2020,Oman,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96.04,20.0,16.64,20.0,20.0,19.41,13623.0
711,2020,Pakistan,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,64.88,15.97,12.26,11.01,17.25,8.38,138109.5
712,2020,"Palestine, State of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.18,9.02,11.36,2.34,2.46,0.0,17918.0
713,2020,Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.11,10.41,10.94,2.37,6.12,4.26,6312.0
714,2020,Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.33,9.26,2.18,0.0,7.3,7.59,1280.0
715,2020,Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.09,14.15,10.94,13.06,6.79,12.14,4674.5
716,2020,Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55.67,20.0,11.58,5.63,5.32,13.15,52130.5
717,2020,Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,20.0,13.0,11.85,12.74,19.41,315558.0
718,2020,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,2,1,11,31,27,93.86,19.35,20.0,14.74,19.77,20.0,558788.0
719,2020,Portugal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,0,1,2,1,11,30,26,97.32,20.0,20.0,18.98,18.34,20.0,47282.0
720,2020,Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,94.5,20.0,16.64,18.46,20.0,19.41,24744.5
721,2020,Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,2,1,11,31,27,76.29,18.6,18.4,6.42,12.88,20.0,77759.0
722,2020,Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,1,98.06,20.0,19.08,18.98,20.0,20.0,3370939.5
723,2020,Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.95,20.0,13.0,16.83,16.3,13.82,5477.5
724,2020,Saint Kitts and Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.44,5.0,0.0,0.0,3.18,4.26,509.5
725,2020,Saint Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.96,6.7,0.0,0.0,0.0,4.26,492.0
726,2020,Saint Vincent and the Grenadines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.18,10.95,0.0,0.0,1.23,0.0,1220.0
727,2020,Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.33,11.15,0.73,13.37,0.0,4.07,2459.5
728,2020,San Marino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13.83,3.77,0.0,1.69,0.0,8.37,304.5
729,2020,Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.64,9.94,0.0,1.44,0.0,4.26,1557.5
730,2020,Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,99.54,20.0,19.54,20.0,20.0,20.0,79037.0
731,2020,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,35.85,7.82,10.5,6.66,4.58,6.3,1618.0
732,2020,Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,6,10,8,89.8,19.1,18.99,18.67,14.66,18.38,8773.5
733,2020,Seychelles,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.23,7.73,0.0,1.44,1.23,2.83,5280.5
734,2020,Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,25.31,6.54,4.11,8.16,2.24,4.26,716.0
735,2020,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.52,20.0,19.54,18.98,20.0,20.0,49177.0
736,2020,Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,2,1,11,31,27,92.36,20.0,20.0,18.64,17.5,16.22,52767.5
737,2020,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,2,1,11,31,27,74.93,20.0,11.38,13.71,17.72,12.11,5325.0
738,2020,Solomon Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08,3.0,0.0,0.0,0.0,4.07,619.0
739,2020,Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.25,0.0,3.25,6.17,1.52,6.31,4022.5
740,2020,South Africa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.46,16.82,15.85,12.5,15.37,17.93,78372.0
741,2020,South Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,2.63,0.0,0.0,0.0,3.12,64875.0
742,2020,Spain,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,2,1,12,30,26,98.52,20.0,19.54,18.98,20.0,20.0,404708.5
743,2020,Sri Lanka,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.65,13.05,14.15,15.82,6.58,10.04,106617.5
744,2020,Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35.03,12.43,13.81,5.41,3.38,0.0,3363.5
745,2020,Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.2,11.13,7.04,1.69,7.08,4.26,1506.5
746,2020,Sweden,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1,2,1,11,30,26,94.55,20.0,18.86,18.46,19.57,17.7,39023.5
747,2020,Switzerland,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,1,0,8,11,8,86.97,13.62,18.85,17.4,17.69,19.41,54699.0
748,2020,Syrian Arab Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.14,9.8,7.85,4.49,0.0,0.0,17153.5
749,2020,Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,17.1,10.22,0.0,5.63,1.25,0.0,14305.0
750,2020,"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.58,18.54,18.31,16.6,17.72,19.41,2245.5
751,2020,Thailand,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86.5,19.11,15.57,17.64,16.84,17.34,103402.5
752,2020,Timor-Leste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,0.0,0.0,0.0,0.0,4.26,563.5
753,2020,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,33.19,19.18,4.9,3.61,0.0,5.49,1398.0
754,2020,Tonga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.95,2.63,3.27,1.69,1.52,11.85,610.5
755,2020,Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.18,7.94,7.38,3.18,3.69,0.0,6354.5
756,2020,Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86.23,20.0,19.54,12.21,16.96,17.52,9063.0
757,2020,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,8,10,97.49,20.0,19.54,17.96,20.0,20.0,426363.5
758,2020,Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14.48,10.22,0.0,0.0,0.0,4.26,11630.5
759,2020,Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78,0.0,0.0,0.0,1.71,4.07,18755.0
760,2020,Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69.98,15.64,14.19,13.65,10.87,15.63,3682.0
761,2020,Ukraine,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,3,5,5,65.93,17.46,11.6,13.06,10.94,12.87,420613.5
762,2020,United Arab Emirates,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,98.06,20.0,19.08,18.98,20.0,20.0,61691.0
763,2020,United Kingdom,1,1,1,0,0,4,0,1,0,0,3,1,0,0,0,0,2,1,0,3,0,0,0,1,0,1,0,7,1,10,0,0,0,0,4,4,3,99.54,20.0,19.54,20.0,20.0,20.0,357846.0
764,2020,United States,4,10,4,23,3,48,9,6,10,5,49,57,19,0,16,3,4,19,12,7,0,0,0,12,5,5,5,43,22,139,5,5,3,6,64,99,52,100.0,20.0,20.0,20.0,20.0,20.0,3587350.0
765,2020,Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.15,13.9,18.27,12.13,19.04,11.81,8910.0
766,2020,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,71.11,19.27,12.56,10.05,15.68,13.56,21088.0
767,2020,Vanuatu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.88,3.69,2.18,2.95,0.0,4.07,4741.5
768,2020,Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.59,20.0,16.31,18.98,19.26,20.0,211060.0
769,2020,Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12507.5
770,2020,Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.88,20.0,13.82,15.86,8.07,11.12,2126.5
771,2020,Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.49,16.73,0.0,3.84,5.52,10.4,3819.5
772,2021,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.2,0.4,1.46,3.35,0.0,0.0,69564.5
773,2021,Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,9,14,13,64.32,18.13,13.12,13.18,12.12,7.78,11089.0
774,2021,Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,1,33.95,12.46,2.73,1.44,10.07,7.25,18522.0
775,2021,Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,26.38,8.37,4.11,0.0,4.41,9.49,1305.0
776,2021,Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.99,6.7,0.0,0.0,0.0,6.3,1634.5
777,2021,Antigua and Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.62,11.36,0.0,0.0,0.0,4.26,866.5
778,2021,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,50.12,12.15,13.75,8.29,4.38,11.35,51721.0
779,2021,Armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4,9,9,50.47,12.87,13.86,4.87,7.85,11.01,3337.5
780,2021,Australia,0,1,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10,0,0,1,1,3,10,6,97.47,20.0,19.08,18.98,20.0,19.41,330289.5
781,2021,Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,2,2,1,11,33,30,93.89,19.43,20.0,17.64,19.13,17.7,27188.5
782,2021,Azerbaijan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,2,89.31,20.0,19.19,13.14,16.99,20.0,22376.0
783,2021,Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.37,12.85,0.0,0.0,0.52,0.0,3084.5
784,2021,Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,2,77.86,20.0,12.12,15.11,16.77,13.86,19453.5
785,2021,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,81.27,14.86,16.77,16.39,17.03,16.22,24155.5
786,2021,Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.89,12.63,0.0,0.0,0.0,4.26,2982.5
787,2021,Belarus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,50.57,10.36,9.5,8.31,7.88,14.51,63775.0
788,2021,Belgium,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,47,0,2,2,1,11,34,30,96.25,20.0,20.0,16.25,20.0,20.0,31541.0
789,2021,Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.29,5.77,0.0,3.01,1.52,0.0,14387.5
790,2021,Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,3,80.06,17.42,13.94,19.48,13.6,15.63,2306.0
791,2021,Bhutan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.34,8.3,4.12,3.47,2.45,0.0,6259.5
792,2021,"Bolivia, Plurinational State of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.14,5.13,2.18,0.0,4.58,4.26,5007.5
793,2021,Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,6,8,7,29.44,10.41,6.56,1.02,3.12,8.33,3915.5
794,2021,Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53.06,16.44,4.95,14.16,13.23,4.26,3334.5
795,2021,Brazil,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96.6,20.0,18.73,18.98,19.48,19.41,865962.5
796,2021,Brunei Darussalam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56.07,14.06,14.19,10.84,12.85,4.12,3693.5
797,2021,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,2,2,1,11,34,31,67.38,17.34,7.84,13.72,14.92,13.57,20728.0
798,2021,Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,3,3,39.98,9.47,10.25,8.75,3.47,8.04,4654.5
799,2021,Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.73,1.73,0.0,0.0,0.0,0.0,847.0
800,2021,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,17.74,3.77,0.0,5.0,1.96,7.0,306.5
801,2021,Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.12,7.38,2.5,1.69,3.29,4.26,6499.0
802,2021,Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,45.63,9.84,8.54,5.67,9.95,11.63,3837.5
803,2021,Canada,0,2,0,1,0,2,1,0,0,0,4,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,1,1,1,1,10,15,6,97.67,20.0,18.27,20.0,20.0,19.41,320805.0
804,2021,Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.24,3.24,0.0,0.0,0.0,0.0,1323.5
805,2021,Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,40.44,13.34,0.73,6.5,7.67,12.11,589.0
806,2021,Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.83,17.2,9.39,15.84,11.07,15.33,350696.5
807,2021,China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,1,2,92.53,20.0,17.94,16.63,19.04,18.91,347598.5
808,2021,Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.72,9.14,17.58,6.67,14.42,15.93,83149.0
809,2021,Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,1,1,3.72,0.0,0.0,1.69,0.0,2.04,1369.5
810,2021,Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.72,6.66,0.0,0.0,3.8,4.26,615.5
811,2021,"Congo, The Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.3,5.3,0.0,0.0,0.0,0.0,3681.5
812,2021,Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.45,17.62,9.14,12.66,12.11,15.93,11035.5
813,2021,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,2,2,1,17,43,38,92.53,20.0,19.54,14.8,19.89,19.29,6564.0
814,2021,Cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.76,14.85,10.87,13.91,10.52,8.61,7713.5
815,2021,Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,2,2,1,11,34,31,88.82,20.0,18.73,18.41,13.73,17.94,3442.5
816,2021,Czechia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,2,2,1,11,34,31,74.37,18.89,19.0,14.2,9.14,13.14,172186.0
817,2021,Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,3,67.82,17.95,14.65,12.14,11.53,11.55,4661.0
818,2021,Denmark,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47,0,2,2,1,11,34,30,92.6,19.3,18.94,18.98,19.48,15.89,28412.0
819,2021,Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,1,1,1.73,1.73,0.0,0.0,0.0,0.0,2123.5
820,2021,Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0.85,0.0,3.35,0.0,0.0,615.5
821,2021,Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.05,16.38,18.42,18.52,9.94,11.81,12320.0
